latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
34.12,35,2524,749,2487,679,2.4932,167700
34.11,33,1523,391,753,298,2.6591,183800
34.11,44,1346,398,1204,344,2.3984,152200
34.11,38,1158,309,1051,322,2.286,169300
34.11,26,1638,457,1155,437,3.4227,143800
34.1,42,1577,379,1317,378,3.2121,153900
34.11,36,1441,534,1809,500,2.1793,185700
34.11,37,2040,611,1698,545,1.9355,166300
34.1,30,3643,1197,4336,1163,2.07,154500
34.11,32,2759,499,1661,533,4.3812,228200
34.1,40,1684,316,795,330,5.2723,218300
34.1,47,5077,1271,3348,1106,3.0377,186800
34.1,35,4003,788,2785,764,4.1213,252100
34.1,38,1051,249,799,229,2.712,143800
34.1,46,2483,587,2121,553,2.2788,152900
34.1,36,2000,533,1234,535,3.7437,241700
34.09,34,1660,412,1678,382,2.7708,148200
34.1,33,1903,386,1187,340,4.0469,196600
34.1,41,1353,379,1536,416,2.1687,157000
34.09,42,1706,488,1941,447,2.5213,149700
34.09,36,1427,415,1835,410,2.48,138900
34.09,45,1072,275,996,243,2.8194,165000
34.09,41,438,201,690,161,2.0476,181300
34.13,47,1162,235,781,268,4.6528,244400
34.13,48,737,166,462,131,3.5893,212500
34.13,40,2749,580,1375,511,4.825,205800
34.13,34,609,149,407,145,4.5766,185800
34.13,48,1308,6565,835,294,4.2891,214800
34.13,37,1799,426,1088,417,2.975,244500
34.12,28,3306,1025,2670,942,3.0919,185400
34.12,35,1937,439,1523,412,3.5638,170500
34.11,36,2870,529,1371,565,5.2083,220900
34.12,37,1298,242,750,255,5.2049,240800
34.12,28,1546,465,974,408,2.2843,183800
34.12,41,1213,301,801,300,3.1806,204200
34.12,32,2094,491,1413,479,4.5089,221100
34.11,31,1021,191,495,191,5.5051,223500
34.11,35,4148,971,3220,892,3.3389,187100
34.12,11,1281,418,1584,330,2.8889,153100
34.12,29,2904,892,3320,765,2.6111,168800
34.12,34,80,26,125,35,0.8907,154200
34.11,50,2141,451,1777,426,2.7679,178800
34.11,39,1148,348,1161,333,2.2167,176700
34.11,33,2612,646,2496,606,3.133,156000
34.12,45,2839,698,1768,653,3.1306,214000
34.11,47,2183,510,1445,503,3.6667,210900
34.11,43,2230,583,1667,543,2.8667,217800
34.11,43,2222,635,1817,606,2.7466,208900
34.11,39,1415,369,1467,351,3.015,156300
34.1,42,1525,456,1688,432,3.1691,141300
34.11,52,125,42,99,40,3.4375,170000
34.1,42,598,147,312,144,2.625,164300
34.1,42,4198,956,1935,878,3.7184,277300
34.11,52,1740,402,749,335,3.5673,270700
34.14,29,3768,1211,2320,1030,2.7685,204500
34.13,47,1375,359,1512,418,2.1071,208900
34.13,46,1613,396,966,416,2.9392,230300
34.11,36,1832,539,934,486,3.0521,276600
34.11,39,3825,916,1378,746,4.4094,352600
34.11,38,4453,1156,1830,1099,3.6181,495600
34.11,45,1607,331,633,332,3.1445,438300
34.12,50,2384,312,836,337,12.8763,500001
34.12,52,1942,476,1375,477,2.7348,209100
34.12,52,2290,520,1278,485,3.8393,238200
34.12,50,2037,440,1089,417,3.575,230600
34.11,30,2774,570,1076,580,5.296,500001
34.11,40,2681,737,1144,669,3.0461,264300
34.1,39,2196,582,1165,538,2.9417,254200
34.1,43,1711,443,1190,429,3.5172,265500
34.11,24,3696,1125,1685,1031,2.3789,266700
34.11,49,2850,379,1113,380,12.9591,500001
34.11,48,1448,295,681,287,3.2333,436400
34.11,52,3136,675,1213,606,3.5806,391900
34.1,37,5305,1980,3895,1874,2.0672,283300
34.11,25,1590,218,568,206,8.4389,500001
34.11,52,1954,245,645,237,6.9391,500001
34.11,52,1875,303,735,293,5.8659,433300
34.12,39,3895,561,1271,536,8.0073,500001
34.13,40,2822,443,907,414,7.2692,498700
34.12,52,3410,800,1218,783,4.15,393500
34.11,42,2462,543,857,482,4.0833,434400
34.11,33,5135,1450,2404,1292,3.2462,435700
34.11,48,4472,1579,2796,1397,2.3974,410700
34.11,38,3495,1100,1939,994,2.2148,438300
34.11,48,1601,464,784,461,3.0642,342900
34.11,37,2330,434,846,457,8.2335,430200
34.13,34,1856,273,540,264,4.0833,500001
34.12,23,1894,416,769,392,6.0352,500001
34.13,45,2375,417,751,410,6.6739,500001
34.14,23,4574,1423,1624,995,4.0965,500001
34.11,40,5485,1242,2034,1133,3.6974,500001
34.1,26,3977,1050,1720,935,3.358,364500
34.1,52,1295,281,578,273,2.976,405100
34.1,52,1096,247,423,230,3.0179,500001
34.1,18,7432,2793,3596,2270,2.8036,225000
34.1,16,2930,1038,1648,980,2.6458,372200
34.1,20,2745,782,1161,739,3.9044,436400
34.1,18,4109,1301,2103,1116,2.325,250000
34.1,24,5477,1803,2863,1755,1.845,237500
34.11,51,937,348,527,333,4.3571,468800
34.1,29,3193,1452,2039,1265,1.8209,500001
34.1,24,1996,791,1215,672,1.5429,325000
34.1,28,2223,752,1271,684,2.5434,232100
34.1,30,5293,2446,4123,2127,1.51,187500
34.1,43,2732,1646,3049,1429,1.3157,333300
34.1,40,4984,2158,4828,2028,1.6903,350000
34.1,28,1759,716,1463,620,1.7306,450000
34.1,35,7517,2961,5899,2769,1.9354,340000
34.1,25,3926,1715,4865,1612,1.6112,262500
34.1,36,2288,1033,3030,890,1.5328,250000
34.1,33,766,347,918,305,1.705,350000
34.1,48,1116,524,1610,483,1.625,237500
34.1,45,1913,696,1552,611,2.0888,237500
34.1,43,1615,734,1460,644,1.4005,193800
34.09,34,2473,1171,2655,1083,1.6331,162500
34.09,30,1679,682,1445,579,2.1403,200000
34.1,29,732,288,691,278,2.1866,250000
34.1,34,399,141,482,134,1.625,67500
34.09,34,2065,839,2626,775,1.8214,211100
34.09,28,720,267,891,265,1.8977,100000
34.09,37,773,43,835,312,1.8576,193800
34.09,32,563,191,626,185,2.0341,250000
34.09,27,210,98,332,112,2.5556,175000
34.1,36,1655,690,1957,633,1.7325,221900
34.09,34,1478,675,1976,653,2.0557,225000
34.1,31,622,229,597,227,1.5284,200000
34.1,30,2193,965,2197,836,1.8277,137500
34.1,52,786,270,756,273,2.2311,206300
34.1,29,3403,1367,3432,1174,1.7083,166700
34.09,40,3058,1215,3953,1223,1.8156,218800
34.09,36,787,420,1506,360,1.2412,216700
34.1,38,2067,914,2717,853,1.7641,250000
34.1,36,2284,899,1964,839,1.9297,203300
34.09,34,2716,1114,2991,1021,1.7514,187500
34.09,36,2332,993,3155,927,2.2612,230400
34.1,39,631,298,744,274,2.7054,162500
34.09,29,2240,792,2254,739,2.3317,172500
34.09,38,790,275,664,194,3.0357,175000
34.09,43,1583,658,1941,614,1.9835,225000
34.09,28,1562,648,1974,597,1.9766,112500
34.09,35,2198,998,3441,912,2.0467,158300
34.09,35,2624,1116,3548,1008,2.0132,198400
34.09,39,336,173,586,151,1.8056,262500
34.09,52,1272,322,984,353,1.9063,261600
34.09,29,3245,1190,3906,1102,2.1927,253300
34.09,25,2345,852,2860,862,1.4497,205600
34.09,32,2202,674,2178,635,2.0307,226700
34.09,36,2517,842,2446,689,2.1524,187500
34.09,30,3165,1263,3678,1141,2,240600
34.09,42,1951,846,2500,813,1.5195,218200
34.09,44,2666,12,2297,726,1.676,208800
34.09,30,1871,766,2595,819,2.0044,212500
34.09,28,2173,819,2548,763,1.879,218800
34.09,36,654,186,416,138,3.6953,200000
34.09,36,561,180,340,127,1.4375,165000
34.09,40,2004,687,1514,542,1.9911,220000
34.09,5,2665,954,1733,766,2.3568,204700
34.09,14,3032,999,1691,841,2.2,210000
34.08,50,3457,854,1584,841,3.1078,346700
34.09,52,1731,502,849,466,3.2946,321600
34.08,52,1430,186,547,178,10.3661,500001
34.09,47,1800,546,921,478,2.8021,280600
34.08,52,1003,200,514,204,3.8472,395700
34.08,52,2088,388,908,375,3.8141,342000
34.09,42,2210,643,1228,605,2.5982,315800
34.08,52,1710,350,727,355,4.5833,333900
34.08,52,1965,480,794,451,3.2824,304800
34.08,52,1164,257,575,251,3.125,380400
34.08,52,1777,454,671,439,3.5083,500001
34.08,50,2989,832,1345,775,3.2426,442900
34.08,30,1390,457,1460,423,2.2422,254500
34.08,31,2275,823,2189,720,1.7542,287500
34.08,46,2038,534,1250,525,2.4196,358100
34.08,23,1443,521,1264,450,2.7543,220000
34.08,52,1137,304,754,297,3.37,330300
34.08,52,2370,473,1053,434,4.1429,380300
34.08,34,2501,1047,3326,970,1.8771,247500
34.08,36,1276,503,1502,450,2.1766,205600
34.08,27,1514,510,1603,518,2.8971,251100
34.08,26,1609,534,1868,497,2.7038,227100
34.08,34,479,182,557,170,1.525,210000
34.08,23,1864,937,2795,858,1.8495,212500
34.08,34,1562,651,1774,559,1.5685,225000
34.08,32,2880,1063,3646,1028,2.3846,258300
34.08,25,2459,823,2635,763,2.4,173900
34.08,38,380,130,445,140,1.9286,137500
34.12,34,2821,399,843,391,11.615,500001
34.12,26,3902,610,1468,632,8.5136,500001
34.11,33,7478,1678,2701,1500,4.1717,500001
34.11,35,3946,695,1361,620,6.5195,500001
34.11,38,2601,523,870,474,7.1134,416700
34.11,42,5518,979,1863,957,8.5842,500001
34.1,36,2963,838,1129,745,2.5588,500001
34.1,37,407,67,100,47,15.0001,500001
34.1,39,3798,586,975,525,9.3092,500001
34.1,30,6310,957,1776,880,8.944,500001
34.09,41,730,126,230,125,4.3214,500001
34.09,38,2158,582,1061,577,2.9643,355300
34.08,40,3110,764,1557,763,1.9937,367100
34.08,52,2946,695,1258,650,3.9783,374100
34.08,22,3008,938,1224,816,3.2149,300000
34.09,31,2697,706,1059,689,2.8942,500001
34.08,45,2195,483,1265,455,3.3864,397900
34.08,52,1466,254,600,253,5.7524,393600
34.08,52,1234,223,543,213,6.0338,423700
34.1,48,2566,571,1421,563,3.6579,318600
34.1,52,1310,263,689,208,4.0721,350000
34.1,51,3149,519,1082,510,6.4459,421600
34.1,41,3729,740,1364,707,5.7778,412700
34.11,41,4138,1130,1859,1030,2.978,306800
34.11,46,1156,203,514,213,4.2019,352100
34.11,52,2036,348,775,332,5.4122,397500
34.11,52,1803,437,787,388,4.5781,360500
34.1,44,2728,585,1227,567,4.0602,324000
34.1,50,2113,398,793,418,4.7132,304600
34.1,49,1767,467,1066,438,3.0958,210900
34.1,48,805,246,633,235,2.3421,200000
34.1,49,2843,880,2004,796,2.7875,217300
34.09,48,1527,295,589,286,4.1667,344800
34.09,52,3225,763,1559,710,3.9674,268800
34.09,52,2273,663,1480,597,2.3333,196500
34.09,52,2327,555,1048,491,3.7847,252300
34.09,51,1532,366,669,333,3.6434,278800
34.09,36,3503,833,2652,788,3.8448,241400
34.09,52,1079,222,439,201,4.625,230800
34.09,44,3646,912,1783,861,2.9709,225000
34.08,52,984,276,994,260,2.3816,166700
34.08,41,1396,360,1069,363,2.4375,203300
34.08,46,945,250,910,252,3.5039,187500
34.08,35,1147,365,1016,296,2.3913,198800
34.07,36,2306,813,2823,765,2.0214,170500
34.07,28,579,184,673,202,2.625,187500
34.07,27,1190,321,1795,422,1.7016,160000
34.08,38,2265,801,2899,792,2.5521,157500
34.08,46,3007,854,2587,814,2.7179,184300
34.08,42,997,374,982,372,2.9423,200000
34.08,52,2465,773,2328,746,2.6178,203100
34.08,43,962,253,658,244,3.2386,185000
34.07,38,1270,556,1692,450,1.87,170800
34.08,42,1618,522,1454,440,3.1607,182000
34.09,52,1739,464,938,482,2.4429,228800
34.08,39,3162,896,1934,818,2.875,213500
34.08,40,1630,543,1568,510,2.7366,169100
34.09,49,3828,1197,2862,1009,2.4677,219200
34.07,35,1335,440,1586,445,1.9722,156300
34.07,40,506,119,397,114,3.1944,143800
34.08,52,109,20,86,24,4.9844,187500
34.08,52,137,26,65,24,4.025,137500
34.09,47,859,239,913,234,2.6442,136100
34.09,49,1638,456,1500,430,2.6923,150000
34.09,45,1747,484,1680,441,2.6051,155500
34.09,52,2050,429,957,418,3.5603,210000
34.09,52,104,20,32,17,3.75,241700
34.08,44,1425,438,1121,374,2.1108,200000
34.08,47,2133,689,2104,662,2.6136,169200
34.09,43,1903,635,1919,613,2.6336,174300
34.09,52,1866,470,1211,417,2.935,189400
34.08,50,1791,660,2183,675,1.7945,166700
34.08,45,2174,627,1992,557,2.5428,167800
34.09,52,3142,765,1728,682,3.1864,189800
34.08,45,2225,827,2699,792,1.9209,179200
34.07,46,2341,703,2371,648,2.4038,181700
34.07,52,830,200,701,189,2.7625,232100
34.07,47,2059,618,2033,544,1.9028,217900
34.07,43,764,322,1275,306,2,175000
34.06,20,41,17,87,25,1.5491,225000
34.07,27,223,80,249,82,1.6136,137500
34.07,18,4297,1420,4332,1286,2.2545,192500
34.07,16,719,225,801,218,2.3942,133300
34.09,40,1081,282,970,263,1.875,150000
34.08,31,394,117,573,131,1.8173,154200
34.08,34,1709,562,2105,503,1.9704,152100
34.08,38,1241,298,1055,263,2.3409,115500
34.08,49,1320,309,1405,328,2.4375,114000
34.07,21,1353,380,1688,367,1.9937,139600
34.07,34,1765,551,2203,500,2.2708,159600
34.08,39,986,361,1347,299,2.2907,133900
34.08,26,2574,807,3163,802,1.9495,173200
34.09,39,1594,430,1668,378,2.5343,138200
34.08,41,1807,429,1699,424,2.2222,126000
34.1,39,2054,423,1205,403,4.239,213000
34.08,52,3672,808,3062,764,2.6806,153000
34.09,39,1287,353,1171,345,1.6118,138500
34.09,39,1561,445,1780,391,2.4632,144200
34.09,37,1822,498,1961,506,1.9881,159200
34.07,35,1504,477,2059,498,2.0133,145800
34.07,36,839,250,1079,245,1.7463,158300
34.07,31,1077,300,1198,274,2.1333,160200
34.07,52,1770,76,1848,439,2.4135,167200
34.07,47,1346,383,1452,371,1.7292,191700
34.07,31,1453,404,1486,389,2.3859,153100
34.07,42,902,318,1312,323,1.9375,168800
34.06,29,1478,413,1580,394,1.8781,147500
34.09,36,3334,920,2881,800,2.1696,170800
34.1,48,2514,595,2484,601,3.1146,142500
34.1,37,299,89,318,92,1.3125,145800
34.09,45,1327,271,1069,284,3.3977,153800
34.09,40,2744,708,2747,674,2.6226,148800
34.09,44,1688,426,1605,384,3.3785,184900
34.09,41,2090,530,2043,537,1.9706,144200
34.1,10,1907,398,921,369,4.875,200400
34.1,10,1940,445,763,412,4.975,166700
34.1,7,2529,689,1215,577,4.7853,153100
34.1,8,1116,267,435,235,4.9231,230900
34.08,35,2226,602,2230,549,2.9167,129300
34.08,35,1554,381,1487,374,1.9038,139500
34.07,38,2965,665,2128,650,3.0241,166300
34.07,42,1555,337,1152,348,3.375,169600
34.06,44,1734,364,1133,351,2.5132,163100
34.09,33,1515,415,1345,346,2.375,175000
34.09,50,1568,302,1093,333,3.1442,162100
34.09,36,3066,797,3097,780,2.5523,156500
34.09,33,2907,797,3212,793,2.2348,146600
34.08,31,1318,311,1164,289,2.9939,135500
34.08,33,1369,408,1475,377,2.3281,151900
34.08,43,1523,378,1338,352,3.2031,144600
34.08,39,787,181,731,179,3.2279,158500
34.08,33,851,231,936,228,3.375,147500
34.07,28,2616,630,2218,621,2.6842,156000
34.07,19,2150,544,1510,467,3.4952,150000
34.07,41,247,55,925,50,3.5769,135700
34.07,37,1155,225,814,241,3.875,148500
34.06,27,2025,565,2189,577,2.6083,148600
34.06,32,555,159,748,163,1.9762,137500
34.06,47,2324,658,3020,594,1.1868,93800
34.06,46,453,119,533,132,2.2961,112500
34.06,40,1181,335,1441,337,2.1136,111800
34.05,8,762,204,728,174,2.4886,137500
34.05,46,1051,302,1435,305,1.6667,133600
34.05,36,2672,675,2883,674,2.0885,142800
34.05,37,349,79,276,64,3.2125,125000
34.06,46,321,101,401,86,2.1029,109400
34.06,30,511,153,1152,149,2.3611,156800
34.06,52,48,6,41,10,10.2264,112500
34.05,36,1243,470,1668,444,1.0714,137500
34.06,52,470,115,434,123,2.095,109100
34.06,34,1083,364,1132,338,2.2344,153100
34.05,34,1113,434,928,290,3.1654,155000
34.05,41,1422,478,1640,434,1.6122,157100
34.05,26,745,258,694,236,1.3846,129200
34.05,28,1079,306,1358,285,2.52,131900
34.05,28,950,357,1485,345,1.9271,136400
34.05,45,2146,607,2868,625,2.121,144000
34.05,43,1165,317,1279,303,1.9615,141700
34.05,40,1146,323,1354,321,1.9205,121900
34.05,40,1082,318,1085,273,1.7054,117200
34.05,42,1703,586,2490,581,2.02,147200
34.05,41,1268,398,1887,407,2.625,150000
34.05,43,977,266,1084,259,2.7708,127900
34.05,41,1098,264,1178,245,2.1058,124300
34.05,50,1407,401,1526,385,2.29,121800
34.04,45,963,234,1194,239,2.1806,134900
34.04,40,1095,305,1322,281,1.9688,150000
34.03,52,1053,246,1036,249,2.1071,136700
34.03,50,1183,246,851,231,3.2639,142600
34.04,52,1249,307,1223,297,2.07,136300
34.04,47,1894,408,1629,379,3.7619,127600
34.03,52,1754,452,1849,445,2.3716,122800
34.04,44,1399,386,1419,373,1.8224,143800
34.04,36,1625,490,2003,478,2.181,147200
34.04,44,1582,544,1998,515,1.6888,125000
34.04,18,796,227,547,218,1.0333,135400
34.04,36,1825,479,2097,480,2.1862,135300
34.04,37,845,249,881,252,2.2454,165000
34.04,47,1325,393,1557,352,2.8,148400
34.05,28,1841,809,3199,727,1.6319,151600
34.04,52,846,271,1153,281,2.1923,155000
34.05,43,1153,411,1667,409,1.9402,139300
34.05,47,722,235,930,226,2.5455,114300
34.04,43,798,308,1417,325,1.4189,141700
34.05,44,1105,346,1598,372,1.2,115600
34.04,43,2343,803,2468,707,1.5163,115000
34.04,43,1502,477,1844,477,1.9405,152500
34.04,47,1306,391,1499,346,2.2788,139600
34.03,45,554,214,888,218,1.8125,139600
34.03,45,1860,472,1893,456,2.6573,141800
34.03,44,1550,407,1718,403,2.5268,141100
34.03,52,497,132,547,121,2.2083,146300
34.03,47,876,228,872,231,2.2656,145000
34.03,41,1292,334,1150,322,1.925,135200
34.02,49,1098,317,1411,301,2.75,146000
34.03,52,774,209,813,203,2.3472,135200
34.03,37,1583,392,1776,377,2.7266,140800
34.03,52,583,157,730,174,1.4115,140600
34.02,45,792,203,872,188,2.6875,129700
34.02,44,2702,770,3260,721,2.3575,144800
34.02,48,2230,593,2419,598,2.3944,130700
34.02,26,36,9,35,9,1.625,175000
34.02,42,498,120,548,119,3.7543,126600
34.02,52,22,7,55,7,7.5752,67500
34.02,43,1811,513,2123,487,1.3615,133300
34.05,52,346,270,346,251,2.5313,225000
34.05,13,1703,697,1823,669,0.8288,181300
34.04,52,116,107,171,92,1.0769,112500
34.06,33,390,199,435,193,1.1979,350000
34.06,8,1204,552,1074,517,1.0227,87500
34.06,19,2870,1021,3325,978,1.7395,162500
34.05,52,2806,1944,2232,1605,0.6775,350000
34.05,8,3105,1256,1086,997,0.8131,275000
34.06,12,4011,1438,1673,1088,5.3081,287500
34.05,52,58,52,41,27,4.0972,500001
34.04,6,1529,566,1051,473,2.462,162500
34.06,52,174,66,249,57,1.7763,312500
34.06,15,326,123,490,105,1.4886,175000
34.06,40,637,273,1150,263,1.8625,131300
34.07,52,1802,613,2382,587,1.8438,185900
34.07,40,680,273,995,249,2.2607,165600
34.07,30,929,238,763,214,2.5227,187500
34.06,38,715,282,1174,300,2.345,225000
34.06,42,2541,1282,3974,1189,1.5854,87500
34.07,42,1175,428,1593,407,2.3438,213300
34.06,30,1771,788,2188,764,1.5885,154200
34.07,34,786,341,1239,320,2.3438,152100
34.07,32,1657,579,2071,598,2.1135,152500
34.06,33,1416,686,2013,614,1.9818,208300
34.07,33,1177,468,1533,430,2.3981,183300
34.07,41,1072,331,1111,314,1.9233,207100
34.07,24,3247,1281,2642,1182,2.4632,216700
34.07,14,1924,926,2226,792,2.2552,265900
34.07,32,1777,536,1684,489,2.3636,190000
34.07,25,7522,3179,7221,2902,2.0173,177500
34.06,14,1787,853,2251,763,1.1642,400000
34.06,17,2518,1196,3051,1000,1.7199,175000
34.06,17,2124,1168,3915,1137,1.1346,137500
34.06,25,1714,1176,3723,1036,1.3241,112500
34.06,45,564,353,1172,319,1.494,187500
34.06,26,513,338,1204,321,1.4904,275000
34.06,33,1950,1047,3707,1012,1.7238,110000
34.05,37,350,245,1122,248,2.7634,137500
34.05,52,1292,864,2081,724,0.9563,275000
34.06,52,1261,616,2309,581,1.6184,225000
34.06,52,936,454,990,354,1.1122,187500
34.06,42,2472,24,3795,1179,1.2254,162500
34.05,25,1316,836,2796,784,1.7866,325000
34.05,26,1164,674,1685,541,1.5727,225000
34.05,28,1306,637,2079,598,1.4615,275000
34.05,31,1525,730,2510,652,1.6355,162500
34.05,41,1788,774,2931,702,1.4413,158900
34.05,41,1075,597,2260,614,1.3,162500
34.05,44,968,384,1805,375,1.4801,212500
34.05,47,661,359,1406,307,1.3169,112500
34.04,13,1784,42,2158,682,1.7038,118100
34.05,24,323,214,751,189,1.8304,225000
34.05,12,535,328,1194,365,1.2012,275000
34.07,52,2156,306,861,311,8.8062,500001
34.06,52,1841,240,693,218,15.0001,500001
34.07,52,2248,255,813,265,15.0001,500001
34.07,52,1482,171,531,161,15.0001,500001
34.06,52,2089,309,883,281,7.4574,500001
34.06,52,1311,310,707,290,3.4812,432800
34.08,49,649,315,987,329,1.6806,316700
34.07,19,3013,1118,2465,1008,2.5386,290600
34.06,9,1554,815,1704,761,2.0185,141700
34.07,22,492,269,634,261,1.6406,300000
34.07,26,2302,1124,2660,1004,2.3567,253100
34.08,43,3056,1345,3920,1304,1.925,300000
34.07,31,1489,664,1793,556,2.4348,230600
34.07,46,5677,2610,7443,2406,1.8238,237500
34.07,26,2107,757,2660,740,2.3375,282300
34.07,36,2657,738,2274,723,3.425,281700
34.07,28,2362,949,2759,894,2.2364,305600
34.08,49,2549,630,1539,594,2.6218,350900
34.07,40,2657,794,2149,749,2.2653,445000
34.07,52,2980,366,967,359,11.2185,500001
34.06,36,369,147,145,136,0.8804,450000
34.06,52,983,246,578,204,5.7393,500001
34.07,25,2740,707,1420,664,3.5909,404500
34.06,52,955,100,457,120,15.0001,500001
34.07,26,5062,2055,4533,1822,2.3105,166700
34.06,30,3110,1269,2535,1218,1.6987,412500
34.07,18,3759,565,3296,1462,2.2708,175000
34.07,20,3264,1248,2919,1191,2.3674,500001
34.06,20,1782,896,1749,823,2.2094,75000
34.06,34,2470,1197,2326,1055,1.9038,325000
34.07,24,4021,1707,3727,1529,1.7365,112500
34.07,28,5221,2530,5840,2374,1.8829,300000
34.06,43,1366,740,942,672,1.6953,150000
34.06,42,3894,2293,6846,2156,1.5553,70000
34.06,27,2456,1111,4137,1104,1.5954,187500
34.06,46,1759,1012,2716,877,2.1637,350000
34.06,47,1390,872,2860,827,1.468,137500
34.06,23,2040,778,2235,697,1.9309,233300
34.06,33,2437,1283,3906,1084,2.0332,270000
34.06,21,3960,1490,3468,1335,1.8214,475000
34.06,23,2512,1203,3720,1118,1.7896,322200
34.06,24,1336,453,1268,426,2.8202,500001
34.06,47,3038,1533,4225,1472,1.6725,187500
34.06,34,1848,667,1351,589,2.0547,410000
34.06,52,2124,756,1920,756,2.1435,328900
34.06,31,2827,1084,3107,993,2.0278,360000
34.06,14,1559,646,1639,567,1.9949,380000
34.05,42,3292,713,2224,674,3.5517,291500
34.06,43,2808,584,1654,569,4.125,436800
34.06,36,3239,722,1383,612,4.5918,337000
34.06,52,1368,231,737,248,8.3617,433800
34.05,48,2405,527,1868,502,3.375,257800
34.05,44,1574,390,1323,404,2.5284,226300
34.05,45,1707,519,1446,466,2.1736,171300
34.05,50,1389,364,976,302,1.5882,327300
34.05,42,3343,1183,3480,1146,1.9923,250000
34.05,35,1692,423,1578,406,2.5313,305800
34.05,40,1667,365,1161,384,3.1406,417600
34.05,44,1612,650,2028,593,1.9152,115600
34.05,42,1476,610,1605,545,1.721,214300
34.05,42,443,223,582,223,2.2937,350000
34.05,46,1386,457,1845,485,2.1414,157700
34.05,31,1744,720,2034,633,2.2684,193800
34.05,30,1417,589,1615,540,1.3867,193800
34.05,34,1102,224,1325,439,1.5972,168800
34.05,36,1723,569,1664,501,1.9323,161100
34.05,34,1453,588,1987,589,2.096,187500
34.05,18,3585,1661,5229,1534,1.847,250000
34.05,11,677,370,1143,341,2.3864,350000
34.05,31,2818,1252,4126,1200,2.053,229200
34.08,52,1801,313,714,293,4.6838,479000
34.07,52,2497,406,1030,412,4.89,500001
34.07,52,2315,356,894,345,4.1328,500001
34.07,52,2066,319,981,297,5.8632,450000
34.08,52,1421,163,495,167,10.586,500001
34.08,52,1721,195,688,196,15.0001,500001
34.07,52,1621,284,588,272,6.2223,500001
34.07,52,3421,598,1203,564,4.1618,500001
34.08,52,2756,542,971,510,5.5871,500001
34.08,52,2877,721,1186,704,3.2645,175000
34.08,52,2373,601,1135,576,3.1765,225000
34.08,52,1902,488,848,478,2.9621,175000
